Subject,Type,ApEn.copx.IMF1,ApEn.copx.IMF2,ApEn.copx.IMF3,ApEn.copx.IMF4,ApEn.copx.IMF5,ApEn.copy,ApEn.copy.IMF2,ApEn.copy.IMF4,ApEn.copy.IMF5,ApEn.copy.IMF6,SampEn.copx,SampEn.copx.IMF1,SampEn.copx.IMF2,SampEn.copx.IMF3,SampEn.copx.IMF4,SampEn.copx.IMF5,SampEn.copy,SampEn.copy.IMF1,SampEn.copy.IMF2,SampEn.copy.IMF4,SampEn.copy.IMF5,SampEn.copy.IMF6,MF.copx.IMF1,MF.copx.IMF2,MF.copx.IMF3,MF.copx.IMF4,MF.copx.IMF5,MF.copy.IMF2,MF.copy.IMF4,MF.copy.IMF5
103,Old,0.327680484,0.292280284,0.124478673,0.061138145,0.019296568,0.084142011,0.322750262,0.064773951,0.026718528,0.012815078,0.467774044,0.182952247,0.251950125,0.124287936,0.059486765,0.020641793,0.203015499,0.362627392,0.2128335,0.066118158,0.025741236,0.011850712,1.166666667,1.016666667,0.516666667,0.3,0.083333333,1.116666667,0.316666667,0.133333333
104,Old,0.638617918,0.299314519,0.179402737,0.084382488,0.031036305,0.078087445,0.211578197,0.079556323,0.033051391,0.014644166,0.716410096,0.574947953,0.212240094,0.128538806,0.08646701,0.029368499,0.599164967,0.526020752,0.101671374,0.077394372,0.0302261,0.013910215,4.333333333,1.1,0.75,0.4,0.166666667,0.85,0.383333333,0.166666667
104,Old,0.584781201,0.316998608,0.108560003,0.068312565,0.03471426,0.092679523,0.147860578,0.078904187,0.029274189,0.011223885,0.646658933,0.518282369,0.22507393,0.093250284,0.068380533,0.033265056,0.5600729,0.573179199,0.047951672,0.07873117,0.03006483,0.011112955,2.45,1.05,0.45,0.316666667,0.166666667,0.75,0.366666667,0.133333333
104,Old,0.5962874,0.341888564,0.147297137,0.07395686,0.039325374,0.137294667,0.203487839,0.071916199,0.031995632,0.012705585,0.624754318,0.506072416,0.284070646,0.125995345,0.069107275,0.040757767,0.596269167,0.55472511,0.111589941,0.073187822,0.032279859,0.010754565,2.866666667,1.1,0.616666667,0.35,0.2,0.833333333,0.35,0.166666667
106,Old,0.154588509,0.345884202,0.140190081,0.062197705,0.030781768,0.117699197,0.2619498,0.085839229,0.03091241,0.011971411,0.355566321,0.108251157,0.268196868,0.140963706,0.061932139,0.032545831,0.180779927,0.595913803,0.203159354,0.08364882,0.028885413,0.011837659,1.283333333,1.2,0.583333333,0.266666667,0.166666667,0.9,0.4,0.15
106,Old,0.527354226,0.367810752,0.150154802,0.07141455,0.042603178,0.059658261,0.341701266,0.079445662,0.040075189,0.018563418,0.629990611,0.460327516,0.298890117,0.139994083,0.071216655,0.041610584,0.496517573,0.554541733,0.266357795,0.077275346,0.040241958,0.019178276,1.6,1.216666667,0.6,0.333333333,0.216666667,1.066666667,0.35,0.166666667
106,Old,0.613817765,0.329517714,0.156270387,0.069882952,0.032368525,0.123482108,0.230571442,0.081002775,0.04823999,0.013499547,0.666537019,0.538113831,0.254975146,0.131705068,0.067765604,0.028054966,0.597774095,0.538365264,0.141601542,0.082808009,0.04924144,0.013569349,2.85,1.1,0.6,0.316666667,0.166666667,0.933333333,0.366666667,0.233333333
107,Old,0.555179377,0.19056316,0.117790166,0.06475913,0.020705639,0.082703481,0.194952943,0.054225233,0.030361654,0.021057183,0.611955965,0.460044631,0.126294969,0.114409716,0.062489495,0.01822724,0.58372496,0.309491554,0.124530438,0.052319235,0.029782008,0.021054279,2.25,0.8,0.5,0.3,0.083333333,0.766666667,0.25,0.15
107,Old,0.543827984,0.169234317,0.098674589,0.049326798,0.02484738,0.040344505,0.277199564,0.060372767,0.037105178,0.017844727,0.614486002,0.414467588,0.126618139,0.097498995,0.048895694,0.024529997,0.577363907,0.498616753,0.223061258,0.057321196,0.03849992,0.018700976,2.316666667,0.616666667,0.416666667,0.216666667,0.116666667,0.966666667,0.283333333,0.183333333
107,Old,0.557385478,0.190577515,0.106686834,0.040177318,0.019237325,0.050783416,0.367088634,0.06506068,0.027635065,0.015127145,0.605537992,0.466250241,0.108890137,0.09400525,0.039929813,0.01923592,0.613905607,0.38981916,0.277764087,0.06380348,0.02541757,0.014813184,2.566666667,0.733333333,0.466666667,0.183333333,0.1,1.25,0.316666667,0.15
111,Old,0.19673899,0.238034922,0.129398756,0.063749385,0.029927893,0.195522178,0.245942914,0.066892775,0.034678171,0.012226942,0.309528404,0.055864011,0.154645849,0.121282478,0.059899179,0.030753153,0.263421369,0.059746173,0.172354168,0.066561393,0.035236168,0.012553514,1.183333333,0.966666667,0.5,0.316666667,0.15,0.916666667,0.316666667,0.15
111,Old,0.567464394,0.368222741,0.199729475,0.085339993,0.036060474,0.119709893,0.293388102,0.069003901,0.041289502,0.015459154,0.654940112,0.514631702,0.270540958,0.190909549,0.086556732,0.036251,0.598138731,0.093273368,0.190980874,0.072259828,0.040017715,0.014603532,2.416666667,1.35,0.766666667,0.416666667,0.183333333,1.066666667,0.316666667,0.2
111,Old,0.325176483,0.277818048,0.12468218,0.054966889,0.021321504,0.1360375,0.272370354,0.059423198,0.024420801,0.021392079,0.559499036,0.245682169,0.23366891,0.128051672,0.053966617,0.021811526,0.499882874,0.129195973,0.213139095,0.056270671,0.022706305,0.020194647,1.116666667,1.216666667,0.483333333,0.266666667,0.1,1,0.283333333,0.116666667
112,Old,0.377625572,0.253851202,0.141009679,0.057542386,0.024593603,0.125749839,0.278258907,0.071992235,0.031907446,0.010656296,0.542959632,0.244722194,0.19954289,0.109444953,0.050583615,0.024966973,0.496419424,0.1478294,0.167701953,0.070700897,0.032905959,0.010445213,1.183333333,0.916666667,0.6,0.3,0.116666667,1.1,0.333333333,0.15
112,Old,0.433334854,0.269431187,0.120945047,0.058288477,0.035792671,0.079755078,0.255935328,0.053876329,0.025425971,0.013287735,0.535789796,0.254990775,0.211106986,0.119906388,0.059646456,0.034822338,0.540110991,0.151726237,0.209640851,0.045702689,0.024878619,0.013443481,2.05,0.933333333,0.5,0.266666667,0.166666667,0.883333333,0.25,0.133333333
112,Old,0.35898161,0.305778403,0.126316765,0.043602142,0.025077228,0.080921114,0.363123405,0.066047292,0.026975953,0.007652835,0.523588186,0.216802722,0.248531145,0.123198853,0.04020403,0.023235086,0.460847984,0.286207259,0.313384529,0.063608928,0.027499627,0.007483719,1.35,1.083333333,0.533333333,0.2,0.116666667,1.233333333,0.316666667,0.15
120,Old,0.630343792,0.176277928,0.117603756,0.05903599,0.022640295,0.069052251,0.15878225,0.061229186,0.03549152,0.011039033,0.743913545,0.583130536,0.083238994,0.114058958,0.057702904,0.02137131,0.642750613,0.17096405,0.052436828,0.061435397,0.035583489,0.010092195,4.55,0.733333333,0.516666667,0.266666667,0.1,0.733333333,0.266666667,0.166666667
120,Old,0.572371926,0.202397904,0.117277132,0.042340594,0.023614256,0.045284197,0.206677823,0.064183945,0.028133654,0.011179377,0.63644822,0.504758235,0.11706343,0.104707424,0.040438058,0.023910614,0.554324871,0.267517087,0.087890152,0.05973582,0.0258871,0.011408322,2.65,0.8,0.533333333,0.216666667,0.116666667,0.883333333,0.316666667,0.15
120,Old,0.562167186,0.217966747,0.082921972,0.061524685,0.026536183,0.087519372,0.267054737,0.060593109,0.031200529,0.016018366,0.646280244,0.505131613,0.115506989,0.063863232,0.06154385,0.027075164,0.616395841,0.464832124,0.139250255,0.056546629,0.032873104,0.015208167,2.316666667,0.85,0.4,0.283333333,0.133333333,0.983333333,0.266666667,0.15
133,Old,0.587273565,0.368312804,0.164757104,0.087495536,0.054651932,0.159755709,0.253718915,0.086086788,0.037616826,0.017020177,0.611119771,0.481876171,0.2791945,0.145204263,0.088258236,0.054260565,0.508612642,0.580950796,0.144959194,0.074459049,0.036931627,0.017412127,3.033333333,1.2,0.65,0.383333333,0.266666667,0.966666667,0.416666667,0.183333333
133,Old,0.557543006,0.364126424,0.16840652,0.068215121,0.040730727,0.092002826,0.255097718,0.0672716,0.028019708,0.0130076,0.615627569,0.430753204,0.299188299,0.150327641,0.067130177,0.032923752,0.468928091,0.570932838,0.168874722,0.066155596,0.029322929,0.01310363,2.283333333,1.183333333,0.7,0.316666667,0.216666667,0.916666667,0.316666667,0.15
133,Old,0.568988241,0.271420393,0.15516888,0.088824244,0.049738223,0.161589685,0.219907098,0.083892503,0.032641435,0.010683132,0.618070007,0.414446252,0.219843849,0.1430795,0.085410445,0.050765866,0.539537099,0.578486744,0.109478597,0.083984455,0.032022705,0.010724955,2.7,0.8,0.616666667,0.416666667,0.25,0.883333333,0.383333333,0.166666667
145,Old,0.186611424,0.205384074,0.110178797,0.045569826,0.019907573,0.117308718,0.255355547,0.070369827,0.032586505,0.014133929,0.389824576,0.060969168,0.148468058,0.108803598,0.048238125,0.020536248,0.158377921,0.146503367,0.139510706,0.071347453,0.032660744,0.011868282,0.9,0.8,0.483333333,0.216666667,0.083333333,0.916666667,0.316666667,0.15
145,Old,0.216605187,0.260486011,0.119897895,0.054461819,0.02260812,0.0566717,0.191824151,0.044939681,0.032031111,0.016543278,0.519270086,0.101283088,0.179689324,0.114462368,0.054355554,0.021727784,0.255363342,0.603127354,0.082838225,0.046057937,0.033220012,0.01743559,0.916666667,1.1,0.516666667,0.266666667,0.116666667,0.766666667,0.2,0.15
145,Old,0.272048966,0.246166647,0.124772652,0.069410062,0.03313498,0.043707567,0.506549537,0.062837462,0.035543543,0.015755566,0.542927286,0.195935029,0.180044564,0.12338793,0.069458775,0.033794278,0.386293065,0.5604543,0.413910794,0.061551745,0.032956601,0.015012291,1.3,0.9,0.516666667,0.316666667,0.15,1.7,0.266666667,0.166666667
146,Old,0.389452579,0.189369464,0.096077319,0.057819755,0.028212498,0.066902778,0.214437001,0.049961818,0.029483767,0.019981746,0.542593795,0.204976222,0.129296611,0.090216157,0.055013363,0.029246494,0.289818114,0.591259787,0.111482574,0.050469951,0.027356728,0.019063567,1.483333333,0.7,0.416666667,0.283333333,0.133333333,0.883333333,0.233333333,0.15
146,Old,0.379752542,0.225726035,0.128641042,0.057809691,0.030674963,0.052459535,0.258093771,0.048527661,0.025168137,0.012413779,0.535158497,0.220307578,0.193263894,0.128218083,0.056610951,0.029362994,0.333541599,0.079827464,0.148791962,0.044113407,0.025495031,0.012365333,1.416666667,0.8,0.55,0.283333333,0.15,0.966666667,0.216666667,0.116666667
146,Old,0.325136829,0.28710218,0.107824203,0.052383502,0.028524276,0.055376629,0.353491928,0.044413069,0.025722533,0.010205969,0.524637862,0.175144832,0.248975606,0.100148498,0.050979673,0.027882905,0.227217855,0.413556561,0.245027685,0.030683026,0.022301003,0.009658209,1.233333333,1.016666667,0.5,0.266666667,0.15,1.216666667,0.25,0.133333333
148,Old,0.410091645,0.229500034,0.156625087,0.08606374,0.048098415,0.12332389,0.224880452,0.054092546,0.025938235,0.010621096,0.610031966,0.30350633,0.149559349,0.152045326,0.085843746,0.047174038,0.571438623,0.017008297,0.159966676,0.053714197,0.02681983,0.009385918,0.933333333,0.816666667,0.616666667,0.35,0.216666667,0.866666667,0.266666667,0.15
148,Old,0.533875546,0.368989585,0.149172744,0.076947568,0.037479015,0.068312784,0.249297605,0.078507959,0.036097631,0.0312913,0.632494067,0.427289514,0.306514966,0.127186009,0.079488182,0.036923041,0.560932079,0.56839805,0.13415407,0.073672961,0.037158303,0.027143161,2.033333333,1.216666667,0.616666667,0.35,0.183333333,0.95,0.35,0.166666667
148,Old,0.325301217,0.312160252,0.11808564,0.064031626,0.028302999,0.057500944,0.289445017,0.068640112,0.037231048,0.019567868,0.544101398,0.218765149,0.259531278,0.110657344,0.064218807,0.027787899,0.420062158,0.460296716,0.19820939,0.068319244,0.033449136,0.018116113,1.1,1.016666667,0.483333333,0.3,0.133333333,1.033333333,0.333333333,0.166666667
151,Old,0.616156974,0.342172099,0.190882051,0.051865767,0.034882857,0.083366992,0.232199466,0.07302326,0.038524768,0.018673294,0.674269937,0.565329617,0.279598331,0.184016331,0.053210906,0.036269938,0.555736549,0.513336906,0.148277599,0.075848641,0.035305295,0.019001761,2.8,1.133333333,0.733333333,0.233333333,0.166666667,0.9,0.35,0.2
151,Old,0.60577511,0.28288394,0.152018101,0.068482941,0.028935741,0.070983787,0.374206576,0.066619978,0.031931274,0.017918846,0.658955323,0.54271723,0.212282538,0.142519716,0.069331064,0.029206567,0.556023612,0.571258028,0.293559087,0.068079992,0.030344182,0.017762384,2.616666667,0.983333333,0.633333333,0.316666667,0.15,1.216666667,0.3,0.15
151,Old,0.51126133,0.329377178,0.156107683,0.077178243,0.032624275,0.064661027,0.200577045,0.076123814,0.041953747,0.01570174,0.587450056,0.40896361,0.280187556,0.15065283,0.07448084,0.031553765,0.377519846,0.566032847,0.165998934,0.068145728,0.032704755,0.015176472,1.733333333,1.033333333,0.616666667,0.366666667,0.166666667,0.5,0.366666667,0.216666667
153,Old,0.635206679,0.279175824,0.141916351,0.065967566,0.032919098,0.053746882,0.228463834,0.075739824,0.043280744,0.020363492,0.738627786,0.579151307,0.192599572,0.142790602,0.058001319,0.032276726,0.758429979,0.598326316,0.132894993,0.074433662,0.042668593,0.020393979,4,0.916666667,0.616666667,0.333333333,0.166666667,0.95,0.366666667,0.2
153,Old,0.356462989,0.327187891,0.112546739,0.042060512,0.018351856,0.136515823,0.254133047,0.092086733,0.04154214,0.020521751,0.584620202,0.258946883,0.243827909,0.107796885,0.039320974,0.01883774,0.606479526,0.56208189,0.147143629,0.094985758,0.042299915,0.020620199,1.283333333,1.133333333,0.466666667,0.183333333,0.083333333,0.95,0.416666667,0.216666667
153,Old,0.628837693,0.334878858,0.166362174,0.070736553,0.032373005,0.093806173,0.305762226,0.075634295,0.04030273,0.022538731,0.739472055,0.57280408,0.270147651,0.160167819,0.072942903,0.031321961,0.724265793,0.507968544,0.246122491,0.077456852,0.041495978,0.022425139,3.966666667,1.116666667,0.65,0.35,0.15,0.783333333,0.366666667,0.2
154,Old,0.560737599,0.185198233,0.122651117,0.05853282,0.033109045,0.062663866,0.224021653,0.040628084,0.025495371,0.005661367,0.621772589,0.432192555,0.129698645,0.116363509,0.058619121,0.030327474,0.575665003,0.401490336,0.133727866,0.040513879,0.025694869,0.005443997,2.25,0.7,0.55,0.283333333,0.183333333,0.85,0.183333333,0.116666667
154,Old,0.579331928,0.216098064,0.129642128,0.054624623,0.029505751,0.059961394,0.19570135,0.042789651,0.019085012,0.010441979,0.649409926,0.479202468,0.159202889,0.11466836,0.053962506,0.03024024,0.577226211,0.436860581,0.127370248,0.044171828,0.018481941,0.009781062,2.666666667,0.816666667,0.55,0.266666667,0.15,0.766666667,0.166666667,0.083333333
154,Old,0.521020438,0.250036204,0.109566518,0.04915844,0.029246113,0.068847952,0.237952426,0.047455341,0.032377006,0.011229138,0.608228016,0.375635512,0.187050128,0.106256341,0.04984425,0.028325141,0.590376704,0.421215747,0.177823596,0.048960656,0.032584264,0.009979112,2.233333333,0.883333333,0.466666667,0.233333333,0.15,0.816666667,0.2,0.15
155,Old,0.132603386,0.18828445,0.115621928,0.047516942,0.023229136,0.050516418,0.19173385,0.04488978,0.030696008,0.014536007,0.429823143,0.049280676,0.125224327,0.100595824,0.048927268,0.021929973,0.172702119,0.535606415,0.118294799,0.045212852,0.029953533,0.013355163,0.866666667,0.783333333,0.5,0.233333333,0.116666667,0.716666667,0.2,0.133333333
155,Old,0.605449113,0.154079463,0.094401721,0.060740096,0.02834653,0.032530972,0.505168458,0.066559596,0.020404837,0.007238033,0.634791059,0.5479288,0.074910941,0.083374099,0.061976722,0.023012055,0.611937512,0.590681375,0.442783991,0.067209055,0.018752712,0.006197256,2.7,0.65,0.433333333,0.3,0.15,1.483333333,0.3,0.116666667
155,Old,0.535801549,0.172434328,0.109169777,0.046646062,0.023741272,0.056101048,0.190393963,0.0642149,0.037688342,0.018429191,0.639088845,0.468731675,0.092823755,0.098058319,0.047896738,0.024110797,0.638177504,0.591095286,0.134668426,0.063580871,0.03688457,0.017757163,1.416666667,0.683333333,0.466666667,0.2,0.116666667,0.716666667,0.316666667,0.183333333
156,Old,0.173393754,0.262070708,0.118681294,0.062609126,0.028032475,0.242413968,0.210317888,0.07068981,0.033780676,0.015748032,0.34835331,0.062824385,0.154551872,0.113451283,0.062032408,0.028991846,0.280549011,0.023137278,0.111370282,0.071503004,0.033291547,0.014605047,1.2,1.016666667,0.516666667,0.3,0.15,0.833333333,0.316666667,0.166666667
156,Old,0.493911493,0.305166815,0.154560649,0.084513208,0.037926401,0.126625051,0.255281397,0.079670091,0.041966722,0.026648932,0.63234628,0.382066981,0.178077671,0.146431547,0.08472456,0.037962485,0.544658419,0.335128166,0.127556971,0.080670824,0.042837364,0.025943327,1.9,1.166666667,0.583333333,0.383333333,0.183333333,1.016666667,0.366666667,0.2
156,Old,0.275407156,0.250880566,0.156077573,0.07006395,0.032993542,0.116870126,0.256700325,0.060188415,0.033643616,0.017022536,0.503505494,0.166218174,0.16018812,0.12831401,0.072514712,0.031563067,0.379360943,0.034468845,0.146470821,0.059302754,0.033727599,0.017359026,1.316666667,0.85,0.666666667,0.333333333,0.166666667,0.833333333,0.283333333,0.15
158,Old,0.174355224,0.197446991,0.106832486,0.051749671,0.021493595,0.166381203,0.184386606,0.049599984,0.026571747,0.009974868,0.33255356,0.055263601,0.182772671,0.094430845,0.052989162,0.021010413,0.174071505,0.062628375,0.129345615,0.049287841,0.024650651,0.010610932,0.75,0.8,0.5,0.25,0.1,0.783333333,0.216666667,0.133333333
158,Old,0.149775494,0.161465042,0.095817919,0.054983116,0.026805792,0.059323089,0.223268006,0.057608689,0.021404513,0.007954096,0.320145259,0.040890585,0.124502066,0.096534492,0.057067222,0.027481317,0.157296633,0.20045111,0.162794814,0.055107579,0.021454386,0.00763679,0.766666667,0.616666667,0.4,0.266666667,0.133333333,0.85,0.283333333,0.116666667
158,Old,0.268052553,0.201248138,0.102044258,0.039428081,0.026539164,0.077333014,0.210121573,0.058887261,0.033802325,0.014007771,0.505881172,0.134753342,0.182836818,0.103759711,0.036881298,0.026071414,0.235534208,0.083490183,0.134940831,0.057638774,0.033004161,0.013588445,0.916666667,0.783333333,0.466666667,0.183333333,0.116666667,0.816666667,0.25,0.166666667
14,Old,0.557041493,0.259026505,0.105560854,0.059560365,0.029609273,0.10210706,0.215396298,0.06527545,0.043206333,0.021500296,0.575723237,0.458034932,0.215088211,0.101995674,0.060876666,0.030154396,0.467228129,0.464164689,0.148845736,0.061648652,0.04280073,0.021935819,2.316666667,0.933333333,0.483333333,0.3,0.15,0.8,0.3,0.216666667
14,Old,0.525624141,0.250864087,0.118335853,0.063039774,0.026307737,0.072959472,0.324517751,0.058380945,0.030993625,0.006851764,0.513826205,0.42434068,0.233988841,0.115137404,0.062012828,0.027614847,0.384860774,0.308495548,0.260914462,0.058654583,0.030687051,0.006931094,1.9,0.883333333,0.533333333,0.316666667,0.133333333,1.083333333,0.266666667,0.15
14,Old,0.500258393,0.260949411,0.106384472,0.048048791,0.022794534,0.112656226,0.20856526,0.051501486,0.028087101,0.008833262,0.531839668,0.394707709,0.243135521,0.105094805,0.047074313,0.020028297,0.380376927,0.264458413,0.169430253,0.051013113,0.024187449,0.008627789,1.766666667,0.916666667,0.483333333,0.25,0.116666667,0.766666667,0.233333333,0.133333333
41,Old,0.538236378,0.182315243,0.089858081,0.037801031,0.026269342,0.121093568,0.148752132,0.056171909,0.024624455,0.011910245,0.580138993,0.426541239,0.159754126,0.06801298,0.036729349,0.024189942,0.608721708,0.252536572,0.131290923,0.057077123,0.024262283,0.011508373,2.183333333,0.6,0.433333333,0.166666667,0.133333333,0.55,0.25,0.116666667
41,Old,0.528465911,0.21156856,0.091617054,0.044198639,0.024302647,0.132641473,0.150766271,0.040637926,0.025358838,0.010021414,0.542912505,0.400306592,0.194171389,0.089892451,0.044048762,0.024474117,0.579904476,0.099804411,0.141802068,0.039716855,0.022350959,0.009223269,2,0.7,0.433333333,0.2,0.133333333,0.566666667,0.183333333,0.15
41,Old,0.499196814,0.08740184,0.059540947,0.023844895,0.017071191,0.084673517,0.20777496,0.025509697,0.018740724,0.008209721,0.52715181,0.392981711,0.058616867,0.061529087,0.024053591,0.017797852,0.515443355,0.222198363,0.197242988,0.024874961,0.017857716,0.007143749,2.133333333,0.383333333,0.266666667,0.116666667,0.083333333,0.766666667,0.116666667,0.1
